City,Speaker,Sex,BirthYear,Age,BirthPlace,OldResidences,Residences,OldProfessions,Retired,Profession,OtherProfessions,MaritalStatus,OtherMaritalStatuses,NumChildren,Children,YearsEducation,LevelEducation,Education,Languages,OtherLanguages,FatherBirthYear,FatherBirthPlace,FatherProfession,FatherEducation,FatherLanguages,FatherOtherLanguages,MotherBirthYear,MotherBirthPlace,MotherProfession,MotherEducation,MotherLanguages,MotherOtherLanguages,SpouseBirthPlace,SpouseProfession,SpouseEducation,SpouseLanguages,SpouseOtherLanguages,Training,HousingType,OtherHousingTypes,Neighborhood,Hobbies,Notes,FormalInterviewer,InformalInterviewer,StudyDate,StudyDuration,StudySetting,StudyCity,Relationship,OtherRelationship,InformalNotes,StudyOrder,Topics,StudyQuality,OtherObservations,EnvironmentQuality
RCA Bangui,rcatp1,M,1976,31,Bangui,,Bangui (Galabhandjia),,1,15,Gardien de concession,Marie,,2,"Garcon/scolarise, fille/non scolarisee",,SecondaireI,Le locuteur a arrete l'ecole en classe de 5eme,"Yakoma, sango",,1952,Bangassou,Gendarme,Jusqu'en classe de 1ere,"Yakoma, sango, francais",,1969,Bangui,Menagere,Jusqu'en classe de CM2,"Mandja, sango, francais",,Bangui,,Jusqu'en classe de CM2,"Gbaya, sango",,L'ecole,Maison,,Bonnes relations,,,146,,2/13/2008,68,Maison,Dans la concession oa¹ travaille le locuteur,Amical,,"Le locuteur parle avec le fils de la maison oa¹ il travaille, E2","Guide, libre, liste de mots, texte","La vie du locuteur, la situation du pays.",Bon,,Bon
Roanne,42ayd1,F,1920,82,Le Coteau (42),"Le Coteau (30), Mably (24), Le Coteau (23)",Le Coteau,"Couturiere (articles de luxe), commercante (alimentation generale).",3,19,,,veuve,2,"Feminin, 59 ans, chef d'entreprise.rnFeminin, 54 ans, coiffeuse.",moins de 14,,"Jusqu' 12 ans et demi. Certificat d'etudes, menti",patois regional.,,0,Saint Julien d'Oddes (42),epicier (decede),Certificat d'etudes.,patois regional.,,0,Saint Martin la Sauvete (42),sans profession. Torrefaction du cafe de l'epicerie tenue par son epoux. Decedee.,/,patois regional,,Le Coteau (42),commercant (alimentation generale),Certificat d'etudes,,,,,,,,,,,,,,,,,,,,,,
Roanne,42acd1,F,1942,60,Le COteau (42),Le Coteau (60),Le Coteau,educatrice specialisee,3,19,,Marie,,2,"Masculin, 24 ans, Baccalaureat D (scientifique, orientation Biologie)rnFeminin, 28 ans, Baccalaureat D.",,,Niveau baccalaureat.,,,1910,Saint Marcel de Felines (42),hongreur,Certificat d'etudes.,,,1907,Pouilly les Fleurs (42),sans profession,Certificat d'etudes.,patois regional.,,Italie,retraite,Etudes generales- mecanique,"italien, anglais, patois italien.",,,Maison,,Tres bonne.,"Chant, gymnastique, tennis.rnVoyages: Italie, Maroc, Angleterre.",,45,45,4/24/2002,39,maison (residence Laplace),Le Coteau,Amical,Lien familial avec le second enqueteur E2 (D. Laplace) et amical avec l'enquetrice.,"L'enquetrice E, D. Laplace et l'enquetee.","informel, formel, texte, liste de mots.","Formel: enfance, adolescence, education.",Bon,Bruit de train.,Bruit
Roanne,42acl1,F,1938,64,Le Coteau,Le Coteau (64),Le Coteau,"Secretaire (bonneterie, pret--porter, electricite, huissier).",3,19,,Marie,,3,"Feminin, 42 ans, laborantine, baccalaureat S (Scientifique).rnFeminin, 40 ans, infirmiere, bac+4.rnMasculin, 33 ans, pompier, seconde (debut du secondaire).",,,Certificat d'etudes. CAP steno-dactylo.,"allemand, anglais",Possede juste des notions de base de ces deux langues.,1916,Le Coteau,directeur d'une usine de faa Â¯ence.,Brevet,,,1919,Le Coteau,"couturiere (couvertures, serviettes eponge)",Certificat d'etudes.,,,Le Coteau,mecanicien,Certificat d'etudes.,,,,Maison,,Tres bonne.,"Lecture, tricot, broderie, marche.rnVoyage: Baleares, Tyrol, Yougoslavie, Angleterre, Maroc, Corse, Allemagne.",,45,45,4/23/2002,41,maison (residence Laplace),Le Coteau,Amical,,"L'enquetee, D. Laplace, J. Laplace, M. Laplace, Y. Duperray, l'enquetrice.","Informel, formel, texte, liste de mots.",Formel: parcours professionnel.rnInformel: mariages dans la famille.,Moyen,Bruit de papier.,Bruit
Roanne,42ags1,M,1934,68,Cordelle (42),"Cordelle (4), Le Coteau (40), Roanne (15), Le Coteau (9)",Le Coteau,"menuisier ebeniste, commercant (articles de chasse et peche).",3,19,,Marie,,3,"Masculin, 43 ans, travaille dans les telecommunications.rnFeminin, 39 ans, coiffeuse.rnMasculin, 38 ans, aide-geometre.",,,"Jusqu' 17 ans, CAP menuiserie.",patois regional.,,1907,Saint Etienne (42),Chauffeur de car,Certificat d'etudes,patois regional,,1911,Saint Cyr de Favieres (42),sans profession,Certificat d'etudes,patois regional,,Le Coteau,comptable,Certificat d'etudes,,,,Maison,,Bonne integration.,"Marche, basket, vie associative, petanque lyonnaise.rnVoyage: Maroc, Italie, Espagne, Tyrol, Yougoslavie.",,45,45,4/25/2002,49,maison (domicile Laplace),Le Coteau,Amical,,"L'interviewe, son epouse, l'enquetrice, D. LAplace, M. Laplace","Informel, formel, texte, liste de mots.",Formel: patois regional.rnInformel: voyage au Maroc.,Bon,Murmures des autres personnes presentes pendant l'interview.,
Roanne,42ajl1,M,1934,68,Le Coteau,Le Coteau (68),Le Coteau,mecanicien,3,19,,Marie,,3,"Feminin, 42 ans, laborantine, baccalaureat scientifique (S)rnFeminin, 40 ans, infirmiere, bac+4rnMasculin, 33 ans, pompier, niveau secondaire (s'est arrete en seconde)rn",,,Certificat d'etudes,,,0,Saint Denis de Cabane (42),horticulteur,Certificat d'etudes,,,1902,Perreux (42),sans profession,scolarisee jusqu' 8 ans,,,Le Coteau (42),secretaire,"Certificat d'etudes, formation steno-dactylo","anglais, allemand",Uniquement des notions de ces deux langues,,Maison,,Tres bonnes relations avec le voisinage,"Marche, footballrnVoyage: Maroc, Baleares, Tyrol, Yougoslavie, Angleterre, Maroc, Corse, Allemagne.",,45,45,4/23/2002,38,maison (domicile Laplace),Le Coteau,Familial,,"L'enquete, son epouse, M. Laplace, Y. Duperray, D. Laplace, l'enquetrice.","Informel, formel, texte, liste de mots.","Formel: enfance, perernInformel: marche du week-end precedent, petits-enfants, vie professionnelle",Bon,,
Roanne,42amg1,F,1944,58,Le Coteau,"Le Coteau (22), Saint Leger (1), Roanne (15), Neaux (20)",Neaux,employee de bureau,2,18,,Concubinage,,2,"Masculin, 34 ans, gendarme, etudes jusqu'en 3eme.rnMasculin, 32 ans, concepteur de produits, BTS automatisme industriel (Bac+2)",,,CAP comptabilite,anglais,Notions de base,1907,Roanne,representant,Certificat d'etudes,,,1911,Roanne,tailleur,Certificat d'etudes,,,Regny (42),retraite,Certificat d'etudes,,,,Maison,,Tres bonne relations de voisinage,Marche,,45,45,4/24/2002,30,maison (domicile Laplace),Le Coteau,Familial,"Cousine enquetrice E1, soeur enqueteur E2","E1, E2 et l'enquetee","Informel, formel, texte, liste de mots",Formel: petits-enfants,Bon,bruit de train et de micro deplace.,Bruit
Roanne,42aml1,M,1929,73,Le Coteau,Le Coteau (73),Le Coteau,horticulteur fleuriste,3,19,,Marie,,2,"Feminin, 40 ans, medecinrnMasculin, 34 ans, createur de bijoux, brevet des colleges et CAP bijoutier.",,,Certificat d'etudes,,,0,Saint Denis de Cabane (42),horticulteur,Certificat d'etudes,,,1902,Perreux (42),sans profession,scolarisee jusqu' 8 ans,,,Le Coteau,fleuriste,Certificat d'etudes,,,,Maison,,Tres bonne integration,"MarchernVoyage: Afrique, Europe",,45,45,4/25/2002,40,maison (domicile Laplace),Le Coteau,Familial,,"l'enquete, son epouse, l'enquetrice","Informel, texte, liste de mots, formel","Formel: le metier de fleuristernInformel: sortie au zoo, perte de clefs",Bon,,
Roanne,42arf1,M,1939,63,Regny (42),"Regny (8), Neaux (10), Saint Symphorien (19), Roanne (6), Neaux (20)",Neaux,"tisseur, gareur, chauffeur de car tourisme",3,19,,Concubinage,,2,"Feminin, 38 ans, aide soignanternMasculin, 35 ans, magasinier",,,"Jusqu' 14 ans, certificat d'etudes",,,1909,Montlerison (42),ouvrier en usine textile,/,,,1912,Saint Germain Laval (42),sans profession,/,,,Le Coteau,employee de bureau,CAP comptabilite,,,,Maison,,Tres bonnes relations de voisinage,"Petanque, jardinage, bricolage, marche, vie associativernVoyage: Portugal, Espagne, Yougoslavie, Autriche, Allemagne, Belgique, Angleterre, Italie, Luxembourg",,45,45,4/25/2002,maison (domicile du locuteur),,Neaux,Familial,Lien familial avec E2,"E2 (D. Laplace), l'enquete.","Formel, informel, texte, liste de mots.","Formel: vie professionnellernInformelle: petanque, petits-enfants",Moyen,"Bruit de micro, bruit de conversations exterieures.rn",Bruit
Roanne,42aad1,M,1942,60,Italie,"Italie (5), Mably (17), Le Coteau (38)",Le Coteau,"ajusteur, monteur, agent de planning, agent de methode, dessinateur, informaticien, magasinier, professuer de dessin, releveur de compteurs EDF",3,19,,Marie,,2,"Masculin, 34 ans, Bac D (biologie)rnFeminin, 28 ans, Bac D",,,Certificat d'etudes,"italien, anglais",,1913,Italie,enfourneur/ defourneur,/,"italien, patois italien",Parle aussi le francais,1919,Italie,"elevage de vers  soie, fabricante de sacs, employee dans une papeterie",/,"italien, patois italien",Parle le francais,Le Coteau,retraite,Jusq'en Terminale (niveau bac),,,,Maison,,Bonne integration,"Foot, tennis, chant","Voyage: Italie, Maroc, Angleterre",45,45,4/24/2002,37,maison (domicile Laplace),Le Coteau,Amical,Lien amical avec E2,"L'enquete, E2 (D. Laplace), l'epouse de l'enquetee, M. Laplace","Texte, Liste de mots, Formel, Informel",Formel: vie professionnellernInformelle: problemes dans la vie professionnelle,Bon,,
Rodez,12ams1,F,1953,49,Rodez (Aveyron),,Rodez,d'abord secretaire,1,3,magasin de carrelage,Marie,,2,"12als1: fille, 28, bac+2 commerce, vendeusern12aps1: fils, 26 ans, bac+2 informatique, aide-educateur",,,BEP-CAP de secretariat,espagnol,notions,1907,Yecla (Espagne),"platrier-carreleur, puis entrepreneur",pas,"espagnol, italien; patois (occitan)",,1910,Pezenas (Herault),sans,Certificat d'Etudes,espagnol,,Tiaret (Algerie),,BEPC,"arabe, espagnol","un peu d'arabe, bon niveau d'espagnol",,Maison,,bonne,voyages occasionnels,,57,57,2/3/2002,,maison de l'enquete,Rodez,Familial,cousin,,,,,,
Rodez,12ags1,M,1949,52,Tiaret,"Tiaret (13a‚Â°, Rodez (39)",Rodez,,1,2,plombier,Marie,,2,"12als1: fille, 28, bac+2 commerce, vendeusern12aps1: fils, 26, bac+2 informatique, aide-educateur",moins de 14,SecondaireC,BEPC,"espagnol, arabe","bon niveau en espagnol, un peu d'arabe",1915,Tiaret (Algerie),"fabricant de carreaux, militaire",aucunes,"espagnol, arabe, allemand, francais",,1926,Tiaret (Algerie),mere au foyer,pas,"francais, espagnol, arabe",,Rodez,,BEP-CAP secretariat,espagnol,notions,,Maison,,bonne,voyages occasionnels,"famille pied-noir, nombreux contacts avec pied-noirs (famill et amis)",57,57,2/3/2002,,maison de l'enquete,Rodez,Familial,cousin,,,,,,
Rodez,12als1,F,1973,28,Rodez,,Rodez,,1,13,vendeuse,Marie,,,,,Superieur2,ecole de commerce,"anglais, espagnol",,1949,Tiaret (Algerie),plombier,BEPC,"espagnol, arabe","bon niveau en espagnol, un peu arabe",1953,Rodez (Aveyron),"secretaire, chef de magasin",BEP-CAP secretariat,espagnol,notions,,,,,,,Maison,,bonnes,,,57,57,2/3/2002,,maison des parents de l'enquetee,Rodez,Familial,cousin,,,,,,
Rodez,12aps1,M,1975,26,Rodez (Aveyron),"Rodez (20), Montpellier (2), Rodez (1), Gaillac d'Aveyron (2), Rodez",Rodez,,1,22,aide-educateur,Celibataire,,,,moins de 14,Superieur2,,anglais,,0,,,,,,0,,,,,,,,,,,,Maison,,"ne connait pas les voisins, plutot les gens de Rodez et de Toulouse","voyages (Angleterre, Espagne, Pays Bas, Italie, Etats-Unis)",,57,57,2/3/2002,,maison de l'enquete,Rodez,Familial,cousin,,,,,,
Rodez,12acr1,F,1975,26,Rodez (Aveyron),"Espalion (4), Costes-Rouges (7), Cajarc (Lot; 5), Salvagnac-Cajarc (4), Rodez (6)",Rodez,,1,15,magasiniere,Concubinage,,,,,Superieur2,BTS anabiothec,"anglais, espagnol",,1948,Compolibat (Aveyron),architecte,Certificat d'Etudes,"occitan, anglais",,1950,Gages (Aveyron),assistante maternelle,primaires (arretees tres tot),,,Rodez,,bac professionnel,anglais,notions,,Appartement,,integree,"moto, photo; cinema, soirees entre copains",,57,57,2/3/2002,,appartement d'une amie (12als1),Rodez,Amical,amie d'une cousine,,,,,,
Rodez,12afl1,M,1973,28,Rodez,,Rodez,"vendeur  domicile, magasinier",1,15,magasinier,Concubinage,,,,,lyceeC,bac professionnel,anglais,notions,1949,Alger (Algerie),dessinateur,BEPC,,,1948,Thiaret (Algerie),aide maternelle,CAP,espagnol,,Rodez,,BTS anabiothec,"anglais, espagnol",,,Appartement,,integre,"moto, photo",,57,57,2/3/2002,,appartement d'une amie,Rodez,Amical,ami d'une cousine,,,,,,
Rodez,12ajp1,M,1927,74,Marseillan (Herault),"Marseillan (6), Rodez (68)",Rodez,"ebeniste, b timent",3,19,,Marie,,2,"fille, 48; educatricernfils, 51, professeur d'anglais",moins de 14,Primaire,,"espagnol, occitan",comprend l'occitan,0,Albacete (Espagne),pl trier,primaires,espagnol,,0,Valencia (Espagne),femme au foyer,illettree,"espagnol, valenciano",,Pezenas,,5eme + 2 ans formation secretaire,"espagnol, italien",,,Maison,,bonnes relations,"poterie, meubles, dessins, mosaiques",,57,57,2/3/2002,,maison de l'enquete,Rodez,Familial,cousin de Jacques DURAND,,,,,,
Rodez,12atp1,F,1933,69,Pezenas,"Pezenas (12), Rodez (57)",Rodez,secretaire medicale,3,19,,Marie,,2,"fille, 48, bacrnfils, 51, bac+7",14-16,Primaire,5eme + formation secretaire,"espagnol, occitan",comprend l'occitan,1907,Murcia (Espagne),"artisan, entrepreneur",pas d'etudes,"italien, francais",,1910,Pezenas,femme au foyer,Certificat d'Etudes,"espagnol, occitan",,Marseillan (Herault),,Certificat d'Etudes,"espagnol, occitan",comprend l'occitan,,Maison,,bonne,voyage peu,langue du couple: frencais,57,57,2/3/2002,,mqison de l'enquetee,Rodez,Familial,cousine de Jacques DURAND,,,,,,
Rodez,12aja1,F,1937,64,Montbazens (Aveyron),"Montbazens (12), Villefranche (12), Rodez 540)",Rodez,Commercante,3,19,,Marie,,2,,,SecondaireI,"2nde, Brevet",occitan,comprend l'occitan,1907,Aubin (Aveyron),"employe de banque, commercant",?,non,,1913,Montbazin,"employee de banque, commercante",?,non,,,,,,,,Maison,,bonne,voyages de loisir,,57,57,2/3/2002,,maison de l'enquetee,Rodez,Familial,cousine de Jacques Durand,,,,,,
Senegal Dakar,snaac1,F,0,49,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snaad1,F,0,44,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snaas1,M,0,26,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snaat1,F,0,25,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snabn1,M,0,38,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snadn1,F,0,24,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snain1,M,0,24,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snakg1,M,0,56,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snamc1,M,0,56,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snaoc1,F,0,58,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snarg1,F,0,35,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Senegal Dakar,snatd1,M,0,60,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,
Toulouse,31aab1,F,1978,21,Rodez (Aveyron),"Rodez (18), Toulouse (3)",Toulouse (Jolimont) et Rodez,,1,17,,Concubinage,,,,20 et plus,Superieur2,,espagnol,,1951,Cassagnes Begonties (Aveyron),administration,"18 ans, baccalaureat",,,1949,Saint Genieys d'Olt,sans profession,certificat d'etudes,,,Cholet (Maine et Loire),,B.T.S.,,,,Appartement,,,,,5,5,2/28/2001,60,Bureau  l'universite,Toulouse Mirail,Aucun,amical avec l'enqueteur libre,,"libre, guide, texte, liste","travail , actualite, musique",Bon,,Bon
Toulouse,31acb1,F,1980,19,Toulouse (Haute-Garonne),Tournefeuille,1,17,,,,Celibataire,,,,18-20,Superieur2,,anglais,,0,Chailley les Marees (Vendee),manipulateur radiologie,maitrise d'histoire,,,0,Toulouse (Haute-Garonne),agent administratif,"jusqu'en premier, diplome de dactylographie",,,,,,,,,Maison,,,,,5,5,12/1/1999,60,bureau  la fac,Toulouse Mirail,Aucun,amical avec enquetrice libre,,"libre, liste, texte, guide","vie  la fac, les etudes d'anglais, le professorat",Bon,,Bon
Toulouse,31aec1,F,1979,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31afb1,F,1977,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31afg1,M,1975,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31afr1,M,1980,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31agc1,M,1977,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31ajg1,M,1978,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31all1,M,1977,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31alm1,F,1979,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31aoe1,M,1978,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1/4/1900,5,0000-00-00,,,,,,,,,,,
Toulouse,31asb1,F,1978,,,,,,,,,,,,,,,,,,12/30/1899,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31asl1,F,1979,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Toulouse,31atc1,M,1976,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,5,5,0000-00-00,,,,,,,,,,,
Tournai,btanh1,M,1980,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btajl1,F,1952,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btamp1,F,1943,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btamp1,F,1943,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btacw1,F,1920,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btapm1,M,1925,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btabd1,M,1959,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btaol1,M,1975,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btamp2,F,1956,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btafb1,M,1983,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btapc1,F,1983,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btacb1,F,1982,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Tournai,btatm1,M,1959,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,45,45,0000-00-00,,,,,,,,,,,
Vendee,85ajg1,F,1914,87,Saint Amand sur Sevre (79),"Saint Amand sur Sevre (nc), Treize-Vents (60)",Treize-Vents,coiffeur,3,3,,4,veuf,1,"Sexe feminin, 62 ans, etudes de coiffure",moins de 14,SecondaireI,,allemand,"A appris l'allemand pendant sa deportation. Mais il ne le parle pas couramment ayant ete en contact avec non seulement des allemands, mais egalement des europeens et des francais ne parlant que leur patois.",0,Treize-Vents (85),agriculteur,scolarise jusqu'a  la fin du primaire.,,,0,Saint Amand sur Sevre (79),agricultrice,nc,,,Les Epesses (85),decedee,ecole de coiffure,,,"Personne en particulier: son entourage proche (parents, instituteurs, amis).",Maison,,"Tres bonne integration dans le village. Est une des personnes -rares- les plus  gees, ayant vecue presque toute sa vie a  Treize-Vents. Il est connu et apprecie de tous et connait egalement tout le monde. Represente un peu la memoire du village.","Theatre et petanque.Voyage egalement beaucoup depuis qu'il est en retraite: Europe (France, Martinique, Allemagne, Benelux, Italie, Espagne), Maroc, Israel.",,45,45,2/15/2001,,domicile du locuteur (maison),Treize-Vents,Familial,"Pas de liens de sang mais relation de type familiale, le locuteur et le grand-pere de l'enquetrice ayant ete eleves ensemble.",L'enquetrice et l'interviewe.,"formel, informel, texte, liste","la famille de l'enquete, la famille de l'enquetrice, la guerre, la deportation, Treize-Vents.",Bon,,
Vendee,85amg1,F,1939,62,Treize-Vents (85),Treize-Vents (62),Treize-Vents,coiffeuse,3,19,,,veuve,3,"Sexe masculin, 37 ansrnSexe masculin, 35 ansrnSexe feminin, 34 ans , ecole de coiffure",,,ecole de coiffure  Paris,,,1914,Saint Amand sur Sevre (79),coiffeur,Scolarise jusqu'au secondaire,allemand,Juste les notions de base,0,,retraite,,,,,,,,,,Maison,,Tres bonne integration. A coiffe toutes les generations de Treize-Vents. Est tres appreciee.,"Marche  pied, yoga, choriste.rnQUelques voyages  la Martinique pour rendre visite  une partie de sa famille.",,45,45,2/14/2001,,Domicile de l'enquetee (maison),Treize-Vents,Familial,,L'enquetrice et l'enquetee.,"Formel, informel, texte, liste de mots.","Les enfants de l'enquetee, son enfance, son travail, ses loisirs depuis la retraite.",Moyen,"Il y a juste eu une petite interruption lors du passage d'une mobylette dans la rue. Bien que les fenetres aient ete fermees, le bruit nous a oblige  nous arreter.",
Vendee,85asl1,M,1942,59,Treize-Vents (85),Treize-Vents (85),Treize-Vents (85),"Serrurier, forgeron",1,15,forgeron,Celibataire,,,,,,Scolarise jusqu'au tertiaire,,,0,,,,,,0,,,,,,,,,,,,Maison,,Tres bonne integration. Est connu et apprecie dans Treize-Vents et les environs.,Benevole dans le spectacle du Puy du Fou. Participant actif du spectacle. A ainsi suivi la troupe lors des representations nationales et autres pendant de nombreuses annees. Est egalement le 'forgeron' du parcours du Puy.,,45,45,2/13/2001,,domicile de l'enquete (maison),Treize-Vents,Familial,,"L'interviewe, l'enquetrice ainsi qu'un de ses oncles, egalement cousin de l'enquete.","Formel, informel, texte, liste de mots","Lea‚Â¨Puy du Fou, le theatre, Treize-Vents.",Moyen,,
Vendee,85ajf1,M,1956,45,La Verrie (85),"La Verrie (25), Treize-Vents (20)",Treize-Vents,"T cheron (18 mois), agent d'entretien, responsable production, rsponsable commercial.",1,8,Responsable commercial 'sante animale',Marie,,2,"Feminin, 22 ans, travail ncrnFeminin, 18 ans, bac professionnel",14-16,,"Jusqu' 17 ans, BEP electro-mecanique.rnA egalemen",anglais,"Parle un anglais technique, uniquement en rapport avec son metier de commercial.",0,La Verrie (85),agriculteur,Certificat d'etudes,,,1932,La Verrie,agricultrice,Certificat d'etudes,,,Les Epesses (85),Agent administratif dans un laboratoire veterinaire,BEP,,,,Maison,,Tres bonnes relations avec le voisinage. Vient d'etre elu maire de la commune.,"Musique, chasse, velo, randonnee.",A 5 soeurs et 2 freres,45,45,2/17/2001,,Domicile du locuteur (maison),Treize-Vents,Amical,,"L'enquete, son epouse et l'enquetrice.","Formel, informel, texte, liste de mots.","Son travail et sa carriere, ses enfants, la commune.",Bon,,
