SearchID,Speaker,LeftContext,Codes,RightContext,City
1683,btapm1,rir0412 ce1122 qu'il,411," appelle1414, la campagne1412 profonde1413.",Tournai
1684,btapm1,ut decouvrir0412 ce,1122," qu'il0411 appelle1414, la campagne1412 profonde14",Tournai
1685,btapm1,"14s, veut decouvrir",412," ce1122 qu'il0411 appelle1414, la campagne1412 pro",Tournai
1686,btapm1,des maame0412s ville,2414,"s, veut decouvrir0412 ce1122 qu'il0411 appelle141",Tournai
1687,btapm1,autour0412 des maame,412,"s ville2414s, veut decouvrir0412 ce1122 qu'il0411",Tournai
1688,btapm1, toujour0411s autour,412," des maame0412s ville2414s, veut decouvrir0412 ce",Tournai
1689,btapm1,i tournaient toujour,411,"s autour0412 des maame0412s ville2414s, veut deco",Tournai
1690,btapm1,es circuits habituel,412,s qui tournaient toujour0411s autour0412 des maame,Tournai
1691,btapm1,122 Premier Ministre,1424,", lasse des circuits habituel0412s qui tournaient",Tournai
1692,btapm1,"0312ment, car0412 le",1122," Premier Ministre1424, lasse des circuits habitue",Tournai
1693,btapm1,"t baate0312ment, car",412," le1122 Premier Ministre1424, lasse des circuits",Tournai
1694,btapm1,"sard0414, tout baate",312,"ment, car0412 le1122 Premier Ministre1424, lasse",Tournai
1695,btapm1,r0413. Le1131 hasard,414,", tout baate0312ment, car0412 le1122 Premier Minis",Tournai
1696,btapm1,rand honneur0413. Le,1131," hasard0414, tout baate0312ment, car0412 le1122 Pr",Tournai
1697,btapm1,ce1112 grand honneur,413,". Le1131 hasard0414, tout baate0312ment, car0412 l",Tournai
1698,btapm1, valu a Beaulieu ce,1112," grand honneur0413. Le1131 hasard0414, tout baate0",Tournai
1699,btapm1,stce0312 qui a donc,412, valu a Beaulieu ce1112 grand honneur0413. Le1131,Tournai
1700,btapm1, Qu'estce,312, qui a donc0412 valu a Beaulieu ce1112 grand honn,Tournai
1701,btapm1,pate0412s italienne,1413,s.,Tournai
1702,btapm1,ine0412 de1122 pate,412,s italienne1413s.,Tournai
1703,btapm1,"nt, son usine0412 de",1122, pate0412s italienne1413s.,Tournai
1704,btapm1,"ecemment, son usine",412, de1122 pate0412s italienne1413s.,Tournai
1705,btapm1,in en trente0412 six,414,", et plus recemment, son usine0412 de1122 pate04",Tournai
1706,btapm1,122 Berlin en trente,412," six0414, et plus recemment, son usine0412 de1122",Tournai
1707,btatm1,,1112," trouver, au centre1422 d'une1414, bataille1412 po",Tournai
1708,btatm1,", plutat que1112 de",1112," se1112 trouver, au centre1422 d'une1414, bataille",Tournai
1709,btatm1,"onnue, et tranquille",1414,", plutat que1112 de1112 se1112 trouver, au centre",Tournai
1710,btatm1,"lle1414, plutat que",1112," de1112 se1112 trouver, au centre1422 d'une1414, b",Tournai
1711,btatm1, Prefare0411 aatre,424,", inconnue, et tranquille1414, plutat que1112 de1",Tournai
1712,btatm1, inconnue. Prefare,411," aatre0424, inconnue, et tranquille1414, plutat q",Tournai
1713,btatm1,re0411 aatre0421 une,411," inconnue. Prefare0411 aatre0424, inconnue, et t",Tournai
1714,btatm1, prefare0411 aatre,421," une0411 inconnue. Prefare0411 aatre0424, inconn",Tournai
1715,btatm1, Beaulieu prefare,411, aatre0421 une0411 inconnue. Prefare0411 aatre04,Tournai
1716,btatm1,"ape0414, necessaire",414,", dans la tournee prevue.",Tournai
1717,btatm1,iment une0411 etape,414,", necessaire0414, dans la tournee prevue.",Tournai
1718,btatm1, etait vraiment une,411," etape0414, necessaire0414, dans la tournee pr",Tournai
1719,btatm1,"fier, si son village",411," etait vraiment une0411 etape0414, necessaire04",Tournai
1720,btatm1,"r Ministre0424, pour",412," verifier, si son village0411 etait vraiment une",Tournai
1721,btatm1, au Premier Ministre,424,", pour0412 verifier, si son village0411 etait vr",Tournai
1722,btatm1, decide a ecrire,411," au Premier Ministre0424, pour0412 verifier, si s",Tournai
1723,btatm1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Ministre0424,",Tournai
1724,btatm1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Tournai
1725,btatm1, s'est en desespoir,412," de1122 cause0414, decide a ecrire0411 au Prem",Tournai
1726,btatm1,"414, stupide2413. Il",412," s'est en desespoir0412 de1122 cause0414, decid",Tournai
1727,btatm1,"impasse0414, stupide",2413,". Il0412 s'est en desespoir0412 de1122 cause0414,",Tournai
1728,btatm1,dans une0411 impasse,414,", stupide2413. Il0412 s'est en desespoir0412 de11",Tournai
1729,btatm1,112 trouver dans une,411," impasse0414, stupide2413. Il0412 s'est en desesp",Tournai
1730,btatm1, sentiment de1112 se,1112," trouver dans une0411 impasse0414, stupide2413. Il",Tournai
1731,btatm1, le1112 sentiment de,1112," se1112 trouver dans une0411 impasse0414, stupide2",Tournai
1732,btatm1,"2 vouer, il0411 a le",1112, sentiment de1112 se1112 trouver dans une0411 impa,Tournai
1733,btatm1,"int se1112 vouer, il",411, a le1112 sentiment de1112 se1112 trouver dans une,Tournai
1734,btatm1,a quel0412 saint se,1112," vouer, il0411 a le1112 sentiment de1112 se1112 tr",Tournai
1735,btatm1,32 sait plus a quel,412," saint se1112 vouer, il0411 a le1112 sentiment de1",Tournai
1736,btatm1," de1122 Beaulieu, ne",1132," sait plus a quel0412 saint se1112 vouer, il0411",Tournai
1737,btatm1,que0412 maire0412 de,1122," Beaulieu, ne1132 sait plus a quel0412 saint se11",Tournai
1738,btatm1,ympathique0412 maire,412," de1122 Beaulieu, ne1132 sait plus a quel0412 sai",Tournai
1739,btatm1, Le1132 sympathique,412," maire0412 de1122 Beaulieu, ne1132 sait plus a qu",Tournai
1740,btatm1,32 Saint Martinville,413,0,Tournai
1741,btatm1, Le,1132," sympathique0412 maire0412 de1122 Beaulieu, ne1132",Tournai
1742,btatm1,"ns l'eglise0414, de",1132, Saint Martinville0413.,Tournai
1743,btatm1,"nge, dans l'eglise",414,", de1132 Saint Martinville0413.",Tournai
1744,btatm1,", entame, un jeane",412," prolonge, dans l'eglise0414, de1132 Saint Marti",Tournai
1745,btatm1,0411s auraient maame,414,", entame, un jeane0412 prolonge, dans l'eglise",Tournai
1746,btatm1,elque1422s fanatique,411,"s auraient maame0414, entame, un jeane0412 prolo",Tournai
1747,btatm1,0412 journee chaude,411, au Premier Ministre0423.,Tournai
1748,btatm1, Quelque,1422,"s fanatique0411s auraient maame0414, entame, un j",Tournai
1749,btatm1, au Premier Ministre,423,0,Tournai
1750,btatm1,", prepare0411nt une",412, journee chaude0411 au Premier Ministre0423.,Tournai
1751,btatm1,commune0412s voisine,414,"s, prepare0411nt une0412 journee chaude0411 au P",Tournai
1752,btatm1,"isine0414s, prepare",411,nt une0412 journee chaude0411 au Premier Ministre,Tournai
1753,btatm1,ste1422s des commune,412,"s voisine0414s, prepare0411nt une0412 journee ch",Tournai
1754,btatm1,ue1112 des activiste,1422,"s des commune0412s voisine0414s, prepare0411nt un",Tournai
1755,btatm1,ndique1312raient que,1112," des activiste1422s des commune0412s voisine0414s,",Tournai
1756,btatm1,"rvateur0414, indique",1312,raient que1112 des activiste1422s des commune0412s,Tournai
1757,btatm1,"1422 Liberte, et Le",1112," Nouvel0411 Observateur0414, indique1312raient que",Tournai
1758,btatm1,"e, et Le1112 Nouvel",411," Observateur0414, indique1312raient que1112 des ac",Tournai
1759,btatm1,uvel0411 Observateur,414,", indique1312raient que1112 des activiste1422s des",Tournai
1760,btatm1,"Express0414, L'Ouest",1422," Liberte, et Le1112 Nouvel0411 Observateur0414, i",Tournai
1761,btatm1,"entre1424, L'Express",414,", L'Ouest1422 Liberte, et Le1112 Nouvel0411 Obser",Tournai
1762,btatm1,paache0412 du Centre,1424,", L'Express0414, L'Ouest1422 Liberte, et Le1112 N",Tournai
1763,btatm1,us dans La Depaache,412," du Centre1424, L'Express0414, L'Ouest1422 Libert",Tournai
1764,btatm1,quelque1422s article,1422,"s parus dans La Depaache0412 du Centre1424, L'Exp",Tournai
1765,btatm1,"32 plus0414, quelque",1422,s article1422s parus dans La Depaache0412 du Cent,Tournai
1766,btatm1, De1132 plus,414,", quelque1422s article1422s parus dans La Depaach",Tournai
1767,btatm1, De,1132," plus0414, quelque1422s article1422s parus dans La",Tournai
1768,btatm1," soutien, du village",411, entier.,Tournai
1769,btatm1,12 repondons pas de,1112," la reaction, des gens du pays, nous avons le1112",Tournai
1770,btatm1," pays, nous avons le",1112," soutien, du village0411 entier.",Tournai
1771,btatm1,"12 circuler, nous ne",1112," repondons pas de1112 la reaction, des gens du p",Tournai
1772,btatm1,"12 blanche0414, pour",412," circuler, nous ne1112 repondons pas de1112 la r",Tournai
1773,btatm1,"r, patte0412 blanche",414,", pour0412 circuler, nous ne1112 repondons pas de",Tournai
1774,btatm1," faut montrer, patte",412," blanche0414, pour0412 circuler, nous ne1112 repo",Tournai
1775,btatm1,"e1422 liberte, s'il",412," faut montrer, patte0412 blanche0414, pour0412 cir",Tournai
1776,btatm1,"jaloux, de1132 notre",1422," liberte, s'il0412 faut montrer, patte0412 blanch",Tournai
1777,btatm1,"in on est jaloux, de",1132," notre1422 liberte, s'il0412 faut montrer, patte0",Tournai
1778,btatm1,"t declare, dans le",1112," coin on est jaloux, de1132 notre1422 liberte, s'",Tournai
1779,btatm1,ne0412 membre1422 de,1112," l'opposition aurait declare, dans le1112 coin o",Tournai
1780,btatm1, Un jeune,412," membre1422 de1112 l'opposition aurait declare,",Tournai
1781,btatm1, Un jeune0412 membre,1422," de1112 l'opposition aurait declare, dans le1112",Tournai
1782,btatm1,de1112 provoquer une,411, explosion.,Tournai
1783,btatm1,"te, risque1422nt de",1112, provoquer une0411 explosion.,Tournai
1784,btatm1," d'identite, risque",1422,nt de1112 provoquer une0411 explosion.,Tournai
1785,btatm1,n a vu a Jonquiare,414,", et des verifications d'identite, risque1422nt",Tournai
1786,btatm1,"12 police0414, comme",411," on en a vu a Jonquiare0414, et des verificatio",Tournai
1787,btatm1,12ment de1112 police,414,", comme0411 on en a vu a Jonquiare0414, et des v",Tournai
1788,btatm1, detache0312ment de,1112," police0414, comme0411 on en a vu a Jonquiare041",Tournai
1789,btatm1, Or,414,", un gros detache0312ment de1112 police0414, comm",Tournai
1790,btatm1,"14, un gros detache",312,"ment de1112 police0414, comme0411 on en a vu a Jo",Tournai
1791,btatm1,est fait pour0412 le,1122, proteger.,Tournai
1792,btatm1,2 tout est fait pour,412, le1122 proteger.,Tournai
1793,btatm1, et s'assure0412 que,1122, tout est fait pour0412 le1122 proteger.,Tournai
1794,btatm1,"che0414, et s'assure",412, que1122 tout est fait pour0412 le1122 proteger.,Tournai
1795,btatm1,e0412 la plus proche,414,", et s'assure0412 que1122 tout est fait pour0412 l",Tournai
1796,btatm1,c0412 la prefecture,412," la plus proche0414, et s'assure0412 que1122 tout",Tournai
1797,btatm1,end contact0421 avec,412," la prefecture0412 la plus proche0414, et s'assur",Tournai
1798,btatm1,22ment prend contact,421," avec0412 la prefecture0412 la plus proche0414, e",Tournai
1799,btatm1,"424, le1132 gouverne",1322,ment prend contact0421 avec0412 la prefecture0412,Tournai
1800,btatm1,"ier Ministre0424, le",1132, gouverne1322ment prend contact0421 avec0412 la pr,Tournai
1801,btatm1, du Premier Ministre,424,", le1132 gouverne1322ment prend contact0421 avec04",Tournai
1802,btatm1,a chaque0412 voyage,412," du Premier Ministre0424, le1132 gouverne1322ment",Tournai
1803,btatm1,422 cate a chaque,412," voyage0412 du Premier Ministre0424, le1132 gouver",Tournai
1804,btatm1, D'un autre,1422, cate a chaque0412 voyage0412 du Premier Minist,Tournai
1805,btatm1,2nt leur0412 colare,413,0,Tournai
1806,btatm1,manifeste1422nt leur,412, colare0413.,Tournai
1807,btatm1,"bor0414ds, manifeste",1422,nt leur0412 colare0413.,Tournai
1808,btatm1, de1112 tous les bor,414,"ds, manifeste1422nt leur0412 colare0413.",Tournai
1809,btatm1,"n/, les opposants de",1112," tous les bor0414ds, manifeste1422nt leur0412 col",Tournai
1810,btatm1, chaque0412 fois que,1112," les oppolan/, les opposants de1112 tous les bor04",Tournai
1811,btatm1, barrage0412s chaque,412," fois que1112 les oppolan/, les opposants de1112 t",Tournai
1812,btatm1,connaat des barrage,412,"s chaque0412 fois que1112 les oppolan/, les opposa",Tournai
1813,btatm1,mane0411 au village,414,", connaat des barrage0412s chaque0412 fois que111",Tournai
1814,btatm1,Pierre0414 qui mane,411," au village0414, connaat des barrage0412s chaque0",Tournai
1815,btatm1,aint Mich/. La cate,411, escarpee du Mont Saint Pierre0414 qui mane0411,Tournai
1816,btatm1,du Mont Saint Pierre,414," qui mane0411 au village0414, connaat des barrag",Tournai
1817,btatm1, La cate,411, escarpee du Mont Saint Mich/. La cate0411 escar,Tournai
1818,btatm1,site0411s officielle,413,s.,Tournai
1819,btatm1, lor0412s des visite,411,s officielle0413s.,Tournai
1820,btatm1,"1112 multiplier, lor",412,s des visite0411s officielle0413s.,Tournai
1821,btatm1,u tendance0411 a se,1112," multiplier, lor0412s des visite0411s officielle04",Tournai
1822,btatm1, qui ont eu tendance,411," a se1112 multiplier, lor0412s des visite0411s of",Tournai
1823,btatm1,"ns. Comment, en plus",414,", eviter les manifestations, qui ont eu tendance0",Tournai
1824,btatm1,"4, de1132 baisser de",1212,"puis les elections. Comment, en plus0414, eviter",Tournai
1825,btatm1,"ne1132 cesse0414, de",1132," baisser de1212puis les elections. Comment, en pl",Tournai
1826,btatm1,"re0424, ne1132 cesse",414,", de1132 baisser de1212puis les elections. Commen",Tournai
1827,btatm1,"ier Ministre0424, ne",1132," cesse0414, de1132 baisser de1212puis les electio",Tournai
1828,btatm1, du Premier Ministre,424,", ne1132 cesse0414, de1132 baisser de1212puis les",Tournai
1829,btatm1,as inquiet. La cote,412," du Premier Ministre0424, ne1132 cesse0414, de1132",Tournai
1830,btatm1, est en re1212vanche,414,", tras inquiet. La cote0412 du Premier Ministre04",Tournai
1831,btatm1,"422 Blanc, est en re",1212,"vanche0414, tras inquiet. La cote0412 du Premier",Tournai
1832,btatm1,"e1122 Beaulieu, Marc",1422," Blanc, est en re1212vanche0414, tras inquiet. La",Tournai
1833,btatm1, Le1132 maire0412 de,1122," Beaulieu, Marc1422 Blanc, est en re1212vanche0414",Tournai
1834,btatm1, Le1132 maire,412," de1122 Beaulieu, Marc1422 Blanc, est en re1212van",Tournai
1835,btatm1,"mpagne1414, profonde",2413,0,Tournai
1836,btatm1, Le,1132," maire0412 de1122 Beaulieu, Marc1422 Blanc, est en",Tournai
1837,btatm1,"lle0414, la campagne",1414,", profonde2413.",Tournai
1838,btatm1,22 qu'il0411 appelle,414,", la campagne1414, profonde2413.",Tournai
1839,btatm1,rir0412 ce1122 qu'il,411," appelle0414, la campagne1414, profonde2413.",Tournai
1840,btatm1,ut decouvrir0412 ce,1122," qu'il0411 appelle0414, la campagne1414, profonde2",Tournai
1841,btatm1,"14s, veut decouvrir",412," ce1122 qu'il0411 appelle0414, la campagne1414, pr",Tournai
1842,btatm1,des maame0412s ville,414,"s, veut decouvrir0412 ce1122 qu'il0411 appelle041",Tournai
1843,btatm1,autour0412 des maame,412,"s ville0414s, veut decouvrir0412 ce1122 qu'il0411",Tournai
1844,btatm1,"toujour0414s, autour",412," des maame0412s ville0414s, veut decouvrir0412 ce",Tournai
1845,btatm1,i tournaient toujour,414,"s, autour0412 des maame0412s ville0414s, veut dec",Tournai
1846,btatm1,es circuits habituel,412,"s qui tournaient toujour0414s, autour0412 des maam",Tournai
1847,btatm1,122 Premier Ministre,1424,", lasse des circuits habituel0412s qui tournaient",Tournai
1848,btatm1,"0312ment, car0412 le",1122," Premier Ministre1424, lasse des circuits habitue",Tournai
1849,btatm1,"t baate0312ment, car",412," le1122 Premier Ministre1424, lasse des circuits",Tournai
1850,btatm1,"sard0414, tout baate",312,"ment, car0412 le1122 Premier Ministre1424, lasse",Tournai
1851,btatm1,r0413. Le1131 hasard,414,", tout baate0312ment, car0412 le1122 Premier Minis",Tournai
1852,btatm1,rand honneur0413. Le,1131," hasard0414, tout baate0312ment, car0412 le1122 Pr",Tournai
1853,btatm1, valu a Beaulieu ce,1112," grand honneur0413. Le1131 hasard0414, tout baate0",Tournai
1854,btatm1,ce1112 grand honneur,413,". Le1131 hasard0414, tout baate0312ment, car0412 l",Tournai
1855,btatm1,stce0312 qui a donc,412, valu a Beaulieu ce1112 grand honneur0413. Le1131,Tournai
1856,btatm1, Qu'estce,312, qui a donc0412 valu a Beaulieu ce1112 grand honn,Tournai
1857,btatm1,"ate0414s, italienne",2413,s.,Tournai
1858,btatm1,ine0412 de1122 pate,414,"s, italienne2413s.",Tournai
1859,btatm1,ent son usine0412 de,1122," pate0414s, italienne2413s.",Tournai
1860,btatm1,recemment son usine,412," de1122 pate0414s, italienne2413s.",Tournai
1861,btatm1, cent trente0412 six,414,", et plus recemment son usine0412 de1122 pate041",Tournai
1862,btatm1,neuf0412 cent trente,412," six0414, et plus recemment son usine0412 de1122",Tournai
1863,btatm1,in en mille0412 neuf,412," cent trente0412 six0414, et plus recemment son u",Tournai
1864,btatm1,1122 Berlin en mille,412," neuf0412 cent trente0412 six0414, et plus recemm",Tournai
1865,btapc1, cent trente0412 six,414,", et plus recemment, son usine0412 de1122 pate04",Tournai
1866,btapc1,neuf0412 cent trente,412," six0414, et plus recemment, son usine0412 de1122",Tournai
1867,btapc1,"n, en mille0412 neuf",412," cent trente0412 six0414, et plus recemment, son",Tournai
1868,btanh1,in en mille0412 neuf,412," cent trente0412 six0414, et plus recemment, son",Tournai
1869,btanh1,1122 Berlin en mille,412," neuf0412 cent trente0412 six0414, et plus recemm",Tournai
1870,btanh1,ux olympique0412s de,1122, Berlin en mille0412 neuf0412 cent trente0412 six0,Tournai
1871,btanh1,"s Garret, quatriame",411, aux jeux olympique0412s de1122 Berlin en mille041,Tournai
1872,btanh1,1 aux jeux olympique,412,s de1122 Berlin en mille0412 neuf0412 cent trente0,Tournai
1873,btamp1,neuf0412 cent trente,412," six0414, et plus recemment, son usine1412 de1112",Tournai
1874,btamp1,in en mille0412 neuf,412," cent trente0412 six0414, et plus recemment, son",Tournai
1875,btajl1,"lin, en dix0412neuf",412," cent trente0412 six0414, et plus recemment, son",Tournai
1876,btafb1,"ecemment, son usine",412, de1122 pate0411s italienne1413s.,Tournai
1877,btafb1,neuf0412 cent trente,412," six0414, et plus recemment, son usine0412 de1122",Tournai
1878,btafb1,"lin, en dix0412 neuf",412," cent trente0412 six0414, et plus recemment, son",Tournai
